timestamp,bid,ask,low,close,volume,symbol
2024-01-14 00:00:00,0.4913,0.4913,0.4913,0.4913,0.0,1INCH/USDT
2024-01-14 00:01:00,0.4892,0.4892,0.4892,0.4892,111.4,1INCH/USDT
2024-01-14 00:02:00,0.4887,0.4887,0.4887,0.4887,67.2,1INCH/USDT
2024-01-14 00:03:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:04:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:05:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:06:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:07:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:08:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:09:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:10:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:11:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:12:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:13:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:14:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:15:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:16:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:17:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:18:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:19:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:20:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:21:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
2024-01-14 00:22:00,0.4951,0.4951,0.4951,0.4951,67.2,1INCH/USDT
2024-01-14 00:23:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:24:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:25:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:26:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:27:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:28:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:29:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:30:00,0.4974,0.4974,0.4974,0.4974,173.4,1INCH/USDT
2024-01-14 00:31:00,0.4887,0.4887,0.4884,0.4884,201.4,1INCH/USDT
2024-01-14 00:32:00,0.4884,0.4884,0.4884,0.4884,0.0,1INCH/USDT
2024-01-14 00:33:00,0.4884,0.4884,0.4884,0.4884,0.0,1INCH/USDT
2024-01-14 00:34:00,0.4884,0.4884,0.4884,0.4884,0.0,1INCH/USDT
2024-01-14 00:35:00,0.4884,0.4884,0.4884,0.4884,0.0,1INCH/USDT
2024-01-14 00:36:00,0.4884,0.4884,0.4884,0.4884,0.0,1INCH/USDT
2024-01-14 00:37:00,0.4951,0.4951,0.4951,0.4951,67.2,1INCH/USDT
2024-01-14 00:38:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:39:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:40:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:41:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:42:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:43:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:44:00,0.4951,0.4951,0.4951,0.4951,0.0,1INCH/USDT
2024-01-14 00:45:00,0.4887,0.4887,0.4887,0.4887,47.9,1INCH/USDT
2024-01-14 00:46:00,0.4887,0.4887,0.4887,0.4887,0.0,1INCH/USDT
